Time	EMG	Muscle Force
8.959	0.101341	0.276978
8.96	0.12408	0.276978
8.961	0.0545688	0.276978
8.962	-0.0237869	0.276978
8.963	-0.108465	0.276978
8.964	-0.133701	0.276978
8.965	-0.0519118	0.276978
8.966	0.0543582	0.276978
8.967	0.0839923	0.276978
8.968	0.0371919	0.276978
8.969	0.0802699	0.276978
8.97	0.115891	0.276978
8.971	0.0189735	0.276978
8.972	-0.0857718	0.276978
8.973	-0.17922	0.276978
8.974	-0.194688	0.276978
8.975	-0.115082	0.276978
8.976	0.0837888	0.276978
8.977	0.229731	0.276978
8.978	0.239993	0.276978
8.979	0.209084	0.276978
8.98	0.0353132	0.276978
8.981	-0.213882	0.276978
8.982	-0.398374	0.276978
8.983	-0.259764	0.276978
8.984	-0.0807507	0.276978
8.985	0.206092	0.276978
8.986	0.433916	0.276978
8.987	0.307311	0.276978
8.988	0.00472311	0.276978
8.989	-0.218658	0.276978
8.99	-0.308065	0.276605
8.991	-0.224741	0.276605
8.992	0.00791476	0.276605
8.993	0.202106	0.276978
8.994	0.194868	0.276605
8.995	0.0466176	0.276978
8.996	-0.0411992	0.276605
8.997	-0.0578212	0.276978
8.998	-0.0555038	0.276978
8.999	-0.00841899	0.276978
9	0.0108807	0.276605
9.001	-0.00231616	0.276978
9.002	0.0243151	0.276978
9.003	0.00243083	0.276978
9.004	-0.0586162	0.276978
9.005	-0.00275236	0.276978
9.006	0.0491467	0.276978
9.007	-0.00565227	0.276978
9.008	0.000921442	0.276978
9.009	0.067561	0.276978
9.01	0.0102705	0.276605
9.011	-0.00667331	0.276605
9.012	-0.0398655	0.276605
9.013	-0.0894518	0.276978
9.014	-0.0977051	0.276978
9.015	0.0383978	0.276978
9.016	0.141733	0.276978
9.017	0.0484671	0.276978
9.018	-0.00453116	0.276978
9.019	0.00150258	0.276978
9.02	0.011654	0.276978
9.021	-0.0061061	0.276978
9.022	-0.0855941	0.276978
9.023	-0.103508	0.276978
9.024	-0.0547979	0.276978
9.025	0.0626189	0.276978
9.026	0.183775	0.276978
9.027	0.0863884	0.276978
9.028	-0.0692027	0.276978
9.029	-0.0912675	0.276605
9.03	-0.102721	0.276978
9.031	0.0283255	0.276978
9.032	0.166515	0.276978
9.033	0.0801847	0.276978
9.034	-0.126658	0.276978
9.035	-0.22142	0.276978
9.036	-0.063645	0.276978
9.037	0.110798	0.276978
9.038	0.188672	0.276605
9.039	0.187603	0.276978
9.04	0.0213041	0.276978
9.041	-0.193242	0.276605
9.042	-0.198544	0.276605
9.043	-0.0879334	0.276605
9.044	-0.000282745	0.276978
9.045	0.154461	0.276978
9.046	0.147379	0.276605
9.047	0.041433	0.276978
9.048	-0.0187029	0.276605
9.049	-0.0186459	0.276605
9.05	-0.0257133	0.276605
9.051	-0.140208	0.276605
9.052	-0.128449	0.276978
9.053	0.023175	0.276978
9.054	0.126582	0.276605
9.055	0.16247	0.276978
9.056	0.117094	0.276605
9.057	-0.0935815	0.276605
9.058	-0.204769	0.276605
9.059	-0.0556356	0.276605
9.06	0.017278	0.276605
9.061	0.0785148	0.276605
9.062	0.127328	0.276605
9.063	0.00592585	0.276605
9.064	-0.120229	0.276605
9.065	-0.0569229	0.276605
9.066	0.0182788	0.276605
9.067	0.0174207	0.276605
9.068	0.0724428	0.276605
9.069	0.0765146	0.276605
9.07	-0.0123743	0.276605
9.071	-0.0665215	0.276605
9.072	-0.0899416	0.276605
9.073	-0.0763947	0.276605
9.074	0.0124183	0.276605
9.075	0.0799788	0.276605
9.076	0.145345	0.276605
9.077	0.0390963	0.276605
9.078	-0.0550546	0.276605
9.079	-0.056357	0.276605
9.08	-0.0805979	0.276605
9.081	-0.0542321	0.276605
9.082	0.0542044	0.276605
9.083	0.0724814	0.276605
9.084	-0.0372925	0.276605
9.085	-0.050016	0.276605
9.086	0.015375	0.276605
9.087	0.139144	0.276605
9.088	0.102705	0.276605
9.089	-0.0952115	0.276605
9.09	-0.118822	0.276605
9.091	-0.0909798	0.276605
9.092	-0.0751167	0.276605
9.093	0.0228097	0.276605
9.094	0.161994	0.276605
9.095	0.145147	0.276605
9.096	0.00218968	0.276605
9.097	-0.0987013	0.276605
9.098	-0.0372761	0.276605
9.099	0.0201558	0.276605
9.1	-0.0291281	0.276605
9.101	-0.0808452	0.276605
9.102	-0.0238868	0.276605
9.103	0.0126854	0.276605
9.104	0.0366024	0.276605
9.105	0.0956396	0.276605
9.106	0.0623197	0.276605
9.107	-0.0474109	0.276605
9.108	-0.0430212	0.276605
9.109	0.0815006	0.276605
9.11	0.0354178	0.276605
9.111	-0.196634	0.276605
9.112	-0.164417	0.276605
9.113	0.0045872	0.276605
9.114	0.12746	0.276605
9.115	0.238812	0.276605
9.116	0.139239	0.276605
9.117	-0.143044	0.276605
9.118	-0.201592	0.276605
9.119	-0.0912365	0.276605
9.12	0.0593413	0.276605
9.121	0.120115	0.276605
9.122	0.0662424	0.276605
9.123	-0.0137606	0.276605
9.124	-0.139298	0.276605
9.125	-0.0669039	0.276605
9.126	0.0963406	0.276605
9.127	0.0892571	0.276605
9.128	0.00448533	0.276605
9.129	-0.0426637	0.276605
9.13	-0.0489066	0.276605
9.131	-0.00472275	0.276605
9.132	0.0856554	0.276605
9.133	0.0977733	0.276605
9.134	-0.0823717	0.276605
9.135	-0.137644	0.276605
9.136	-0.0713229	0.276605
9.137	-0.00551644	0.276605
9.138	0.0644765	0.276605
9.139	0.203955	0.276605
9.14	0.15195	0.276605
9.141	-0.0825749	0.276605
9.142	-0.173401	0.276605
9.143	-0.201566	0.276605
9.144	-0.0372025	0.276605
9.145	0.140015	0.276605
9.146	0.139628	0.276605
9.147	0.0972294	0.276605
9.148	0.0384084	0.276605
9.149	-0.0361561	0.276605
9.15	-0.138338	0.276605
9.151	-0.218265	0.276605
9.152	-0.0847989	0.276605
9.153	0.106631	0.276605
9.154	0.235057	0.276605
9.155	0.206887	0.276605
9.156	0.0148753	0.276605
9.157	-0.129395	0.276605
9.158	-0.201245	0.276605
9.159	-0.12506	0.276605
9.16	-0.00652908	0.276605
9.161	0.117418	0.276605
9.162	0.0756833	0.276605
9.163	-0.00182717	0.276605
9.164	-0.010604	0.276605
9.165	0.0335785	0.276605
9.166	0.0886409	0.276605
9.167	0.0289757	0.276605
9.168	-0.136592	0.276605
9.169	-0.10567	0.276605
9.17	0.0303883	0.276605
9.171	0.0565601	0.276605
9.172	-0.000625355	0.276605
9.173	-0.0255853	0.276605
9.174	-0.0455038	0.276605
9.175	-0.0418743	0.276605
9.176	0.0990032	0.276605
9.177	0.146599	0.276605
9.178	0.0599176	0.276605
9.179	-0.0331469	0.276605
9.18	-0.0881622	0.276605
9.181	-0.117946	0.276978
9.182	-0.0616281	0.276605
9.183	-0.0840307	0.276605
9.184	-0.00588806	0.276605
9.185	0.0741594	0.276605
9.186	0.217235	0.276605
9.187	0.234421	0.276605
9.188	0.00108691	0.276605
9.189	-0.20295	0.276605
9.19	-0.230338	0.276605
9.191	-0.198801	0.276605
9.192	-0.0127394	0.276605
9.193	0.266363	0.276605
9.194	0.323283	0.276605
9.195	0.0165046	0.276605
9.196	-0.258466	0.276978
9.197	-0.150171	0.276605
9.198	0.0142481	0.276605
9.199	0.0275622	0.276605
9.2	0.101948	0.276605
9.201	0.0960667	0.276605
9.202	-0.00468863	0.276605
9.203	-0.0500468	0.276605
9.204	-0.0227748	0.276605
9.205	-0.114027	0.276978
9.206	-0.0959803	0.276978
9.207	0.0845498	0.276605
9.208	0.160035	0.276605
9.209	0.0293913	0.276605
9.21	-0.0399675	0.276978
9.211	-0.00665918	0.276605
9.212	0.012747	0.276978
9.213	-0.00394345	0.276605
9.214	-0.0921544	0.276605
9.215	-0.074142	0.276978
9.216	0.0115844	0.276605
9.217	0.0614135	0.276978
9.218	0.0509431	0.276605
9.219	0.0133416	0.276605
9.22	-0.00296737	0.276605
9.221	0.0687373	0.276605
9.222	0.0277547	0.276605
9.223	-0.135587	0.276605
9.224	-0.054245	0.276605
9.225	0.0420521	0.276605
9.226	0.00733388	0.276605
9.227	-0.0191519	0.276605
9.228	-0.0629541	0.276605
9.229	0.0197375	0.276605
9.23	0.0389706	0.276978
9.231	0.10441	0.276605
9.232	0.134793	0.276978
9.233	-0.0382289	0.276978
9.234	-0.0883798	0.276978
9.235	-0.137724	0.276978
9.236	-0.151992	0.276978
9.237	0.0132729	0.276978
9.238	0.164823	0.276978
9.239	0.146735	0.276978
9.24	0.0373421	0.276978
9.241	-0.0999518	0.276978
9.242	-0.0957292	0.276978
9.243	0.0068908	0.276978
9.244	0.0809439	0.276978
9.245	-0.00620958	0.276978
9.246	-0.0536291	0.276978
9.247	0.0138938	0.276978
9.248	0.0423381	0.276978
9.249	-0.0165714	0.276978
9.25	-0.0108047	0.276978
9.251	-0.0531096	0.276978
9.252	-0.0700112	0.276978
9.253	0.0160527	0.276978
9.254	0.106533	0.276978
9.255	0.110626	0.276978
9.256	-0.00467758	0.276978
9.257	-0.0685781	0.276978
9.258	-0.026526	0.276978
9.259	-0.0413014	0.276978
9.26	0.0282542	0.276978
9.261	-0.0527453	0.276605
9.262	-0.116205	0.276605
9.263	0.0106785	0.276605
9.264	0.150236	0.276605
9.265	0.117383	0.276605
9.266	0.0427378	0.276605
9.267	0.00806309	0.276605
9.268	-0.112038	0.276605
9.269	-0.170527	0.276605
9.27	-0.0574913	0.276605
9.271	0.0557492	0.276605
9.272	0.115407	0.276605
9.273	0.116972	0.276605
9.274	0.00648575	0.276605
9.275	-0.0888461	0.276605
9.276	-0.0750306	0.276605
9.277	0.012352	0.276605
9.278	0.017702	0.276605
9.279	0.0126003	0.276605
9.28	0.0280911	0.276605
9.281	-0.031719	0.276605
9.282	-0.0388156	0.276605
9.283	0.0653075	0.276605
9.284	0.106902	0.276605
9.285	-0.0054503	0.276605
9.286	-0.135101	0.276605
9.287	-0.128162	0.276605
9.288	-0.0141037	0.276605
9.289	0.108986	0.276605
9.29	0.124017	0.276605
9.291	0.0153863	0.276605
9.292	-0.0497176	0.276605
9.293	0.0259537	0.276605
9.294	0.0153202	0.276605
9.295	-0.00622318	0.276605
9.296	-0.0800136	0.276605
9.297	-0.157506	0.276605
9.298	-0.0886476	0.276605
9.299	0.0716262	0.276605
9.3	0.188057	0.276605
9.301	0.15302	0.276605
9.302	0.0761906	0.276605
9.303	-0.00155453	0.276605
9.304	-0.0978554	0.276605
9.305	-0.173059	0.276605
9.306	-0.21563	0.276605
9.307	-0.160088	0.276605
9.308	0.150676	0.276605
9.309	0.330057	0.276605
9.31	0.210882	0.276605
9.311	0.0362196	0.276605
9.312	-0.135902	0.276605
9.313	-0.245145	0.276605
9.314	-0.118874	0.276605
9.315	0.0466946	0.276605
9.316	0.0970414	0.276605
9.317	0.0432413	0.276605
9.318	-0.0513137	0.276605
9.319	-0.0246696	0.276605
9.32	0.10394	0.276605
9.321	0.102848	0.276605
9.322	-0.000786673	0.276605
9.323	-0.0524389	0.276605
9.324	-0.113557	0.276605
9.325	-0.111889	0.276605
9.326	0.00960628	0.276605
9.327	0.143411	0.276605
9.328	0.071898	0.276605
9.329	-0.110727	0.276605
9.33	-0.106578	0.276605
9.331	0.0611743	0.276605
9.332	0.169639	0.276605
9.333	0.19258	0.276605
9.334	-0.00732096	0.276605
9.335	-0.3116	0.276978
9.336	-0.271978	0.276605
9.337	-0.0370907	0.276605
9.338	0.134919	0.276605
9.339	0.222036	0.276978
9.34	0.178324	0.276978
9.341	0.0155385	0.276978
9.342	-0.0881313	0.276605
9.343	-0.0800126	0.276605
9.344	-0.0481686	0.276605
9.345	-0.0342638	0.276978
9.346	-0.030033	0.276978
9.347	-0.0330218	0.276605
9.348	-0.0577656	0.276978
9.349	0.0297617	0.276605
9.35	0.140609	0.276605
9.351	0.0783239	0.276978
9.352	-0.0114866	0.276978
9.353	0.0424727	0.276978
9.354	0.0728595	0.276605
9.355	-0.0219815	0.276605
9.356	-0.187347	0.276978
9.357	-0.268251	0.276978
9.358	-0.0799264	0.276605
9.359	0.130915	0.276978
9.36	0.246276	0.276605
9.361	0.257172	0.276605
9.362	0.0881313	0.276605
9.363	-0.17782	0.276605
9.364	-0.259229	0.276978
9.365	-0.111175	0.276605
9.366	0.0375662	0.276605
9.367	0.116983	0.276605
9.368	0.0452769	0.276605
9.369	0.00447671	0.276605
9.37	0.00258966	0.276978
9.371	-0.0141013	0.276605
9.372	0.0178244	0.276605
9.373	0.0423434	0.276605
9.374	-0.00512839	0.276605
9.375	-0.0636651	0.276978
9.376	-0.0108623	0.276978
9.377	0.0308823	0.276978
9.378	-0.0478048	0.276978
9.379	-0.0650842	0.276978
9.38	0.00998533	0.276605
9.381	0.0799884	0.276978
9.382	0.0860864	0.276605
9.383	0.0845541	0.276978
9.384	0.0454581	0.276605
9.385	-0.165439	0.276978
9.386	-0.21787	0.276605
9.387	-0.034081	0.276605
9.388	0.0668388	0.276978
9.389	0.185989	0.276605
9.39	0.176332	0.276978
9.391	-0.0419793	0.276605
9.392	-0.198033	0.276978
9.393	-0.116137	0.276605
9.394	0.0217021	0.276978
9.395	0.113989	0.276978
9.396	0.0640692	0.276605
9.397	0.00650227	0.276978
9.398	0.0123975	0.276605
9.399	-0.0415436	0.276978
9.4	-0.0841305	0.276978
9.401	-0.0252327	0.276978
9.402	-0.0447637	0.276978
9.403	-0.0378115	0.276605
9.404	0.112485	0.276605
9.405	0.195033	0.276605
9.406	0.0753271	0.276605
9.407	-0.0926853	0.276605
9.408	-0.176896	0.276605
9.409	-0.149245	0.276605
9.41	0.015783	0.276605
9.411	0.100692	0.276605
9.412	0.143071	0.276605
9.413	0.0667655	0.276605
9.414	-0.083362	0.276605
9.415	-0.134715	0.276605
9.416	-0.0133558	0.276605
9.417	0.0788653	0.276605
9.418	0.0479757	0.276605
9.419	0.0533286	0.276605
9.42	0.0346107	0.276605
9.421	-0.0467531	0.276605
9.422	-0.125004	0.276978
9.423	-0.0907286	0.276978
9.424	-0.0750572	0.276978
9.425	-0.0284818	0.276605
9.426	0.177087	0.276605
9.427	0.31392	0.276605
9.428	0.109187	0.276978
9.429	-0.0779643	0.276605
9.43	-0.143892	0.276605
9.431	-0.273365	0.276605
9.432	-0.247118	0.276605
9.433	0.00628677	0.276605
9.434	0.197176	0.276605
9.435	0.205685	0.276605
9.436	0.175347	0.276978
9.437	0.0670243	0.276605
9.438	-0.0232752	0.276605
9.439	-0.0724734	0.276605
9.44	-0.137877	0.276978
9.441	-0.187046	0.276978
9.442	-0.157723	0.276978
9.443	0.014234	0.276978
9.444	0.196229	0.276605
9.445	0.220084	0.276605
9.446	0.0854081	0.276978
9.447	-0.0449806	0.276978
9.448	-0.0781167	0.276605
9.449	-0.0391929	0.276605
9.45	-0.0372635	0.276978
9.451	-0.0454163	0.276978
9.452	-0.0509486	0.276978
9.453	-0.0330932	0.276978
9.454	0.030662	0.276978
9.455	0.108931	0.276978
9.456	0.093973	0.276605
9.457	0.0231858	0.276605
9.458	-0.0342748	0.276978
9.459	-0.0969485	0.276978
9.46	-0.0470635	0.276978
9.461	-0.0222624	0.276978
9.462	-0.0183685	0.276978
9.463	0.0135129	0.276978
9.464	0.0369965	0.276605
9.465	0.118092	0.276978
9.466	0.132525	0.276978
9.467	0.0234772	0.276978
9.468	-0.138768	0.276605
9.469	-0.273255	0.276978
9.47	-0.193809	0.276978
9.471	0.0793343	0.276605
9.472	0.350279	0.276605
9.473	0.236431	0.276605
9.474	-0.0594514	0.276605
9.475	-0.173921	0.276605
9.476	-0.124443	0.276605
9.477	-0.0101272	0.276605
9.478	0.0366783	0.276605
9.479	0.044357	0.276605
9.48	0.0105278	0.276605
9.481	-0.066191	0.276605
9.482	-0.0628274	0.276978
9.483	0.0382669	0.276605
9.484	0.0595107	0.276978
9.485	0.0209882	0.276605
9.486	0.0824361	0.276605
9.487	0.102752	0.276605
9.488	-0.000873669	0.276605
9.489	-0.124965	0.276605
9.49	-0.242803	0.276605
9.491	-0.241609	0.276605
9.492	0.105619	0.276605
9.493	0.404882	0.276605
9.494	0.213609	0.276605
9.495	-0.154907	0.276605
9.496	-0.162625	0.276605
9.497	-0.025771	0.276605
9.498	0.00131762	0.276605
9.499	0.0434249	0.276605
9.5	0.0641616	0.276605
9.501	-0.0724152	0.276605
9.502	-0.117358	0.276605
9.503	-0.0977483	0.276605
9.504	-0.00215684	0.276605
9.505	0.171276	0.276605
9.506	0.267751	0.276605
9.507	0.149897	0.276605
9.508	-0.167565	0.276605
9.509	-0.200497	0.276605
9.51	-0.184734	0.276605
9.511	-0.158584	0.276605
9.512	0.0661176	0.276605
9.513	0.21555	0.276605
9.514	0.197973	0.276978
9.515	0.0985124	0.276605
9.516	-0.0359023	0.276605
9.517	-0.107455	0.276605
9.518	-0.17642	0.276605
9.519	-0.108259	0.276605
9.52	0.00568876	0.276605
9.521	0.11252	0.276605
9.522	0.155256	0.276605
9.523	0.0848075	0.276605
9.524	-0.0177092	0.276605
9.525	-0.117163	0.276605
9.526	-0.143463	0.276605
9.527	-0.04347	0.276605
9.528	0.0530095	0.276605
9.529	0.0780911	0.276605
9.53	0.0819202	0.276605
9.531	0.0396413	0.276605
9.532	-0.0247517	0.276605
9.533	-0.00170921	0.276605
9.534	0.00274289	0.276605
9.535	-0.0642528	0.276605
9.536	-0.102505	0.276605
9.537	-0.0739058	0.276605
9.538	0.0521335	0.276605
9.539	0.141239	0.276605
9.54	0.0957903	0.276605
9.541	-0.0257743	0.276605
9.542	-0.111521	0.276605
9.543	-0.0195791	0.276605
9.544	0.0151206	0.276605
9.545	0.0420294	0.276605
9.546	0.0483802	0.276605
9.547	0.0226212	0.276605
9.548	-0.028783	0.276605
9.549	-0.128118	0.276605
9.55	-0.117783	0.276605
9.551	-0.0538296	0.276605
9.552	0.0548609	0.276605
9.553	0.240213	0.276605
9.554	0.187403	0.276605
9.555	0.0564195	0.276605
9.556	-0.0393828	0.276605
9.557	-0.212642	0.276605
9.558	-0.252232	0.276605
9.559	-0.166817	0.276605
9.56	0.026891	0.276605
9.561	0.179686	0.276605
9.562	0.17783	0.276605
9.563	0.143116	0.276605
9.564	0.144293	0.276605
9.565	0.0522803	0.276605
9.566	-0.172428	0.276605
9.567	-0.214514	0.276605
9.568	-0.21376	0.276605
9.569	-0.223778	0.276605
9.57	0.00641715	0.276605
9.571	0.325506	0.276605
9.572	0.428096	0.276605
9.573	0.177649	0.276605
9.574	-0.158019	0.276605
9.575	-0.284217	0.276605
9.576	-0.209121	0.276978
9.577	-0.0421001	0.276605
9.578	0.0531245	0.276605
9.579	0.0748683	0.276605
9.58	0.0679149	0.276605
9.581	0.0668906	0.276605
9.582	0.0921885	0.276605
9.583	0.0745603	0.276605
9.584	-0.0730393	0.276605
9.585	-0.231681	0.276605
9.586	-0.175427	0.276605
9.587	-0.00448246	0.276605
9.588	0.241835	0.276605
9.589	0.296849	0.276605
9.59	0.0676096	0.276605
9.591	-0.175324	0.276605
9.592	-0.292093	0.276978
9.593	-0.172344	0.276605
9.594	0.0902456	0.276605
9.595	0.250884	0.276605
9.596	0.118262	0.276605
9.597	-0.0363067	0.276605
9.598	-0.0579759	0.276605
9.599	-0.0227848	0.276605
9.6	-0.036458	0.276605
9.601	-0.0858466	0.276605
9.602	-0.0782116	0.276605
9.603	0.049191	0.276605
9.604	0.159583	0.276605
9.605	0.160053	0.276605
9.606	0.0600904	0.276605
9.607	-0.120933	0.276605
9.608	-0.228897	0.276605
9.609	-0.203569	0.276605
9.61	-0.0302932	0.276605
9.611	0.161832	0.276605
9.612	0.2627	0.276605
9.613	0.178887	0.276605
9.614	0.0165683	0.276605
9.615	-0.117742	0.276605
9.616	-0.150458	0.276605
9.617	-0.166475	0.276605
9.618	-0.211172	0.276605
9.619	0.0377672	0.276605
9.62	0.324589	0.276605
9.621	0.261091	0.276605
9.622	0.00122929	0.276605
9.623	-0.190658	0.276605
9.624	-0.202901	0.276605
9.625	-0.109309	0.276605
9.626	0.106804	0.276605
9.627	0.188555	0.276605
9.628	0.118047	0.276605
9.629	0.0140765	0.276605
9.63	-0.118611	0.276605
9.631	-0.212076	0.276605
9.632	-0.114081	0.276605
9.633	0.0475705	0.276605
9.634	0.098016	0.276605
9.635	0.0585083	0.276605
9.636	0.166076	0.276605
9.637	0.178222	0.276605
9.638	0.00684308	0.276605
9.639	-0.194375	0.276605
9.64	-0.278005	0.276605
9.641	-0.199711	0.276605
9.642	0.0279008	0.276605
9.643	0.220787	0.276605
9.644	0.169612	0.276605
9.645	0.160752	0.276605
9.646	0.0510339	0.276605
9.647	-0.177413	0.276605
9.648	-0.156269	0.276605
9.649	0.0214939	0.276605
9.65	0.0433451	0.276605
9.651	-0.0952347	0.276605
9.652	-0.0566619	0.276605
9.653	0.0606518	0.276605
9.654	0.0844841	0.276605
9.655	0.0892035	0.276605
9.656	0.0213152	0.276605
9.657	-0.0450915	0.276605
9.658	-0.0767008	0.276605
9.659	-0.0368414	0.276605
9.66	0.0288498	0.276605
9.661	-0.00301673	0.276605
9.662	0.00663931	0.276605
9.663	0.0514745	0.276605
9.664	-0.0026442	0.276605
9.665	-0.0276191	0.276605
9.666	0.0355584	0.276605
9.667	-0.0682779	0.276605
9.668	-0.171758	0.276605
9.669	0.0133913	0.276605
9.67	0.217876	0.276605
9.671	0.217891	0.276605
9.672	0.0626371	0.276605
9.673	-0.165377	0.276605
9.674	-0.230793	0.276605
9.675	-0.16867	0.276605
9.676	-0.0114263	0.276605
9.677	0.133265	0.276605
9.678	0.194276	0.276605
9.679	0.161959	0.276605
9.68	-0.0123839	0.276605
9.681	-0.190832	0.276605
9.682	-0.14773	0.276605
9.683	0.0968045	0.276605
9.684	0.107397	0.276605
9.685	-0.066489	0.276605
9.686	-0.0103132	0.276605
9.687	0.0532123	0.276605
9.688	-0.0148252	0.276605
9.689	-0.0702948	0.276605
9.69	-0.0582889	0.276605
9.691	-0.0679952	0.276605
9.692	0.0157591	0.276605
9.693	0.196598	0.276605
9.694	0.21842	0.276605
9.695	0.0768671	0.276605
9.696	-0.172975	0.276605
9.697	-0.308408	0.276605
9.698	-0.20817	0.276605
9.699	-0.0116987	0.276605
9.7	0.27344	0.276605
9.701	0.299348	0.276605
9.702	0.0581751	0.276605
9.703	-0.1662	0.276605
9.704	-0.195869	0.276605
9.705	-0.093151	0.276605
9.706	0.0471762	0.276605
9.707	0.145	0.276605
9.708	0.147099	0.276605
9.709	0.0351875	0.276605
9.71	-0.0945378	0.276605
9.711	-0.183129	0.276605
9.712	-0.191983	0.276605
9.713	-0.0329707	0.276605
9.714	0.225813	0.276605
9.715	0.269449	0.276605
9.716	0.0986103	0.276605
9.717	-0.0643357	0.276605
9.718	-0.226241	0.276605
9.719	-0.187993	0.276605
9.72	0.0108502	0.276605
9.721	0.103505	0.276605
9.722	0.0937211	0.276605
9.723	0.070944	0.276605
9.724	-0.0229009	0.276605
9.725	-0.0279017	0.276605
9.726	-0.0203799	0.276605
9.727	-0.0886439	0.276605
9.728	-0.0401507	0.276605
9.729	0.0360924	0.276605
9.73	0.0873433	0.276605
9.731	0.0803188	0.276605
9.732	0.0431794	0.276605
9.733	0.00369495	0.276605
9.734	-0.0724911	0.276605
9.735	-0.213416	0.276605
9.736	-0.11349	0.276605
9.737	0.0860394	0.276605
9.738	0.140037	0.276605
9.739	0.103778	0.276605
9.74	0.116464	0.276605
9.741	0.0166346	0.276605
9.742	-0.0916808	0.276605
9.743	-0.0721385	0.276605
9.744	-0.0976345	0.276605
9.745	-0.100872	0.276605
9.746	-0.0841928	0.276605
9.747	-0.00145523	0.276605
9.748	0.172692	0.276605
9.749	0.263876	0.276605
9.75	0.17997	0.276605
9.751	-0.0465662	0.276605
9.752	-0.216971	0.276605
9.753	-0.306489	0.276605
9.754	-0.177153	0.276605
9.755	0.0832547	0.276605
9.756	0.254728	0.276605
9.757	0.23498	0.276605
9.758	0.0414628	0.276605
9.759	-0.178074	0.276605
9.76	-0.0978167	0.276605
9.761	0.0178706	0.276605
9.762	0.0504291	0.276605
9.763	-0.00940281	0.276605
9.764	-0.0730506	0.276605
9.765	-0.0498441	0.276605
9.766	0.0140868	0.276605
9.767	0.103944	0.276605
9.768	0.0467935	0.276978
9.769	-0.00502549	0.276978
9.77	0.0106933	0.276978
9.771	0.0112035	0.276978
9.772	-0.0422629	0.276605
9.773	-0.0653489	0.276605
9.774	-0.0777737	0.276978
9.775	-0.0707741	0.276978
9.776	0.0463458	0.276978
9.777	0.1619	0.276605
9.778	0.157071	0.276978
9.779	0.0535436	0.276605
9.78	-0.111463	0.276605
9.781	-0.179191	0.276605
9.782	-0.131361	0.276605
9.783	0.0181048	0.276978
9.784	0.0692041	0.276978
9.785	0.0625625	0.276978
9.786	0.124414	0.276978
9.787	0.0707233	0.276978
9.788	-0.0294232	0.276978
9.789	-0.102569	0.276605
9.79	-0.156637	0.276978
9.791	-0.115645	0.276978
9.792	0.0370027	0.276978
9.793	0.259975	0.276978
9.794	0.224159	0.276978
9.795	0.0396218	0.276978
9.796	-0.149321	0.276605
9.797	-0.274863	0.276605
9.798	-0.284647	0.276978
9.799	-0.0839438	0.276605
9.8	0.239333	0.276605
9.801	0.342528	0.276978
9.802	0.282563	0.276978
9.803	0.0806429	0.276978
9.804	-0.141418	0.276978
9.805	-0.294885	0.276605
9.806	-0.405409	0.276605
9.807	-0.25224	0.276605
9.808	0.219609	0.276605
9.809	0.426892	0.276605
9.81	0.314543	0.276605
9.811	0.0281605	0.276978
9.812	-0.15569	0.276605
9.813	-0.231821	0.276978
9.814	-0.160913	0.276605
9.815	-0.00292178	0.276978
9.816	0.113606	0.276605
9.817	0.122342	0.276978
9.818	-0.00407674	0.276978
9.819	-0.0727015	0.276978
9.82	-0.0362166	0.276978
9.821	0.0381877	0.276978
9.822	0.0549204	0.276605
9.823	0.0312335	0.276605
9.824	-0.0113669	0.276978
9.825	-0.0804373	0.276605
9.826	-0.0548296	0.276605
9.827	0.0903278	0.276605
9.828	0.0418556	0.276605
9.829	-0.0331565	0.276605
9.83	-0.0100731	0.276605
9.831	-0.0629171	0.276605
9.832	-0.0232069	0.276605
9.833	0.100716	0.276605
9.834	0.0709043	0.276605
9.835	-0.0566391	0.276605
9.836	-0.0720275	0.276605
9.837	-0.0133679	0.276605
9.838	0.0574448	0.276978
9.839	0.0481662	0.276605
9.84	-0.0386626	0.276605
9.841	-0.0338521	0.276605
9.842	-0.016305	0.276605
9.843	0.0512733	0.276605
9.844	0.0611911	0.276605
9.845	-0.00791815	0.276605
9.846	-0.0830706	0.276605
9.847	-0.095943	0.276605
9.848	-0.00952516	0.276605
9.849	0.0926141	0.276605
9.85	0.108725	0.276605
9.851	-0.00817043	0.276605
9.852	-0.0723331	0.276605
9.853	-0.0304572	0.276605
9.854	0.0616143	0.276605
9.855	0.0717554	0.276605
9.856	0.00718999	0.276978
9.857	-0.118138	0.276978
9.858	-0.167952	0.276978
9.859	-0.0555206	0.276605
9.86	0.0958191	0.276978
9.861	0.0786183	0.276978
9.862	0.134292	0.276978
9.863	0.13592	0.276978
9.864	-0.00687361	0.276978
9.865	-0.0972143	0.276978
9.866	-0.0435677	0.276978
9.867	-0.112002	0.276978
9.868	-0.285124	0.276978
9.869	-0.0718898	0.276978
9.87	0.277891	0.276978
9.871	0.256212	0.276978
9.872	0.102254	0.276978
9.873	-0.0101467	0.276978
9.874	-0.118085	0.276978
9.875	-0.201757	0.276978
9.876	-0.0901562	0.276978
9.877	0.0939054	0.276978
9.878	0.112542	0.276605
9.879	0.041631	0.276605
9.88	-0.0152302	0.276978
9.881	-0.0507585	0.276605
9.882	-0.0279416	0.276978
9.883	-0.0154201	0.276605
9.884	-0.0173057	0.276605
9.885	-0.0324074	0.276605
9.886	0.0254537	0.276605
